bus_id,temperature,vibration,speed,fuel_consumption,load,outlier_type,is_failure,timestamp
18,93.94,15.72,36.74,35.39,73.56,normal,0,2024-08-27 19:55:00
86,76.69,11.36,10.29,33.34,41.66,normal,0,2024-07-03 01:51:00
88,88.44,10.6,53.29,47.28,78.06,normal,0,2024-11-18 21:40:00
87,74.33,8.83,20.89,31.93,55.22,normal,0,2024-04-12 03:41:00
39,76.79,16.8,38.69,29.21,42.55,normal,0,2024-01-03 17:36:00
88,75.33,12.57,21.86,27.05,50.93,normal,0,2024-09-22 06:01:00
24,70.41,19.71,31.54,26.44,58.12,normal,0,2024-07-11 00:57:00
65,83.28,15.67,49.49,34.9,34.3,normal,0,2024-10-29 23:03:00
36,73.81,19.04,41.37,36.71,10.0,normal,0,2024-05-03 20:23:00
4,76.33,17.35,24.65,28.81,60.97,normal,0,2024-05-11 18:13:00
21,70.64,12.0,35.28,32.71,54.72,normal,0,2024-07-02 16:50:00
72,83.07,17.77,50.05,36.64,64.85,normal,0,2024-07-09 00:39:00
13,81.78,13.88,42.38,34.83,25.14,normal,0,2024-09-08 11:16:00
85,74.06,18.84,51.55,30.03,49.9,normal,0,2024-05-07 08:15:00
8,82.43,9.49,59.15,40.26,45.85,normal,0,2024-04-15 02:20:00
4,65.46,19.38,40.34,42.64,19.81,normal,0,2024-11-15 12:41:00
46,83.55,16.89,58.03,34.7,57.24,normal,0,2024-02-07 02:16:00
45,60.94,16.37,24.28,36.18,59.49,normal,0,2024-06-28 09:52:00
93,75.13,14.87,16.17,37.65,52.84,normal,0,2024-07-23 05:12:00
10,78.69,12.51,24.89,39.59,37.05,normal,0,2024-03-14 01:46:00
86,69.06,13.85,59.32,37.68,46.54,normal,0,2024-12-23 21:42:00
60,77.95,21.13,16.97,35.7,31.1,normal,0,2024-03-04 05:30:00
95,76.48,19.83,48.89,45.12,65.52,normal,0,2024-10-23 15:09:00
2,81.32,10.93,34.69,39.01,50.73,normal,0,2024-11-26 18:29:00
13,92.34,16.4,31.9,30.34,36.97,normal,0,2024-11-30 13:36:00
81,66.87,17.94,30.88,28.87,34.51,normal,0,2024-08-12 13:49:00
19,82.36,20.28,31.53,34.4,63.18,normal,0,2024-06-25 08:45:00
17,81.54,19.66,54.25,26.31,54.51,normal,0,2024-05-05 20:44:00
42,87.71,16.75,31.67,27.43,50.54,normal,0,2024-03-12 02:51:00
54,61.21,9.67,34.41,36.59,19.3,normal,0,2024-12-26 10:15:00
64,69.59,19.21,32.37,37.25,57.47,normal,0,2024-11-09 13:10:00
60,71.55,10.74,17.73,34.05,42.06,normal,0,2024-03-19 07:14:00
11,79.2,20.6,23.16,36.71,21.5,normal,0,2024-02-21 21:06:00
36,77.65,7.21,48.14,31.74,55.64,normal,0,2024-11-29 12:01:00
54,73.44,20.51,37.39,42.54,40.98,normal,0,2024-05-20 12:18:00
46,-42.74,-49.81,-31.91,-35.45,244.12,sensor_error,0,2024-05-06 14:17:00
19,76.45,14.92,18.58,29.35,37.14,normal,0,2024-09-29 00:03:00
99,75.49,15.09,20.16,33.66,49.92,normal,0,2024-09-30 11:41:00
96,80.18,9.66,52.34,44.97,50.49,normal,0,2024-10-11 00:35:00
24,81.2,12.58,39.8,27.73,64.32,normal,0,2024-09-10 12:49:00
8,78.36,17.15,21.29,33.93,41.89,normal,0,2024-06-10 06:53:00
86,69.86,15.77,29.84,39.5,69.93,normal,0,2024-11-12 01:00:00
21,77.82,17.86,47.73,34.82,39.88,normal,0,2024-02-22 03:08:00
40,73.55,11.81,48.35,22.71,71.95,normal,0,2024-03-23 12:24:00
52,61.56,16.58,35.08,41.08,23.72,normal,0,2024-09-11 17:34:00
90,74.63,20.72,40.17,35.36,44.34,normal,0,2024-10-10 15:34:00
13,77.86,16.42,37.87,33.12,66.49,normal,0,2024-03-06 21:58:00
66,74.25,5.31,29.19,33.8,68.56,normal,0,2024-12-08 14:06:00
10,76.38,13.43,19.27,37.14,61.26,normal,0,2024-11-23 12:19:00
58,60.94,9.13,22.71,32.23,54.02,normal,0,2024-10-29 21:42:00
60,72.55,7.85,40.83,38.29,17.62,normal,0,2024-11-30 03:25:00
35,82.96,12.67,44.46,39.41,68.28,normal,0,2024-11-20 04:19:00
64,77.28,13.22,38.88,36.44,63.03,normal,0,2024-11-22 12:46:00
18,59.73,11.49,24.21,33.06,25.0,normal,0,2024-10-15 08:20:00
44,69.04,11.25,35.84,33.23,39.11,normal,0,2024-05-07 04:23:00
41,87.55,11.28,36.36,31.11,64.84,normal,0,2024-12-24 22:06:00
97,76.34,18.9,52.57,42.36,44.35,normal,0,2024-04-25 18:00:00
86,81.55,9.87,47.8,30.09,15.78,normal,0,2024-10-29 17:04:00
90,78.44,14.86,41.69,34.11,42.86,normal,0,2024-06-21 14:13:00
35,80.53,10.36,2.11,36.64,58.73,normal,0,2024-03-25 17:27:00
71,86.66,5.86,28.35,33.75,49.97,normal,0,2024-06-19 02:57:00
23,74.39,17.13,21.72,30.02,25.08,normal,0,2024-10-26 08:30:00
97,74.14,12.36,25.36,35.19,57.18,normal,0,2024-11-16 12:18:00
75,75.28,16.32,28.66,37.66,49.06,normal,0,2024-01-11 22:13:00
4,86.17,15.15,26.04,43.76,34.13,normal,0,2024-11-17 03:21:00
76,62.51,5.44,38.38,39.3,51.55,normal,0,2024-01-12 16:21:00
92,94.51,16.55,23.57,40.65,10.0,normal,0,2024-11-29 06:40:00
69,68.41,13.55,23.0,30.41,42.81,normal,0,2024-08-19 14:03:00
5,79.24,18.63,33.53,33.73,68.37,normal,0,2024-10-01 01:49:00
81,73.32,12.92,27.9,35.92,34.34,normal,0,2024-09-17 22:29:00
92,70.89,14.05,50.06,36.74,50.53,normal,0,2024-06-28 07:00:00
41,73.88,11.29,11.38,37.05,83.58,normal,0,2024-09-18 09:19:00
23,72.85,13.16,41.2,43.58,36.69,normal,0,2024-09-05 15:14:00
67,75.23,14.07,42.01,31.29,51.72,normal,0,2024-10-25 18:31:00
100,89.95,8.49,33.16,37.86,33.58,normal,0,2024-02-20 03:11:00
12,73.71,12.18,37.39,42.6,53.39,normal,0,2024-01-05 10:38:00
39,96.46,13.92,46.16,30.84,59.71,normal,0,2024-06-26 15:30:00
59,94.95,14.66,33.69,38.31,15.52,normal,0,2024-08-30 05:51:00
55,80.48,12.7,16.03,35.18,49.96,normal,0,2024-10-02 20:34:00
94,68.47,17.06,27.72,31.09,56.88,normal,0,2024-08-19 10:31:00
25,84.58,18.38,47.3,34.2,81.33,normal,0,2024-03-29 23:18:00
78,72.88,14.4,35.17,29.92,90.16,normal,0,2024-08-13 00:18:00
70,70.33,13.4,47.39,33.54,62.04,normal,0,2024-03-06 02:51:00
57,70.9,17.61,51.91,35.16,55.98,normal,0,2024-11-14 10:09:00
30,63.74,16.22,22.36,36.71,71.86,normal,0,2024-09-01 10:42:00
56,78.8,18.52,10.44,37.29,55.43,normal,0,2024-07-13 21:59:00
44,82.73,10.48,34.59,45.01,59.53,normal,0,2024-09-20 19:12:00
40,87.17,16.91,46.79,34.71,65.37,normal,0,2024-05-13 05:05:00
13,-31.79,433.46,245.92,-46.54,206.04,sensor_error,0,2024-07-18 10:22:00
9,77.56,16.72,39.03,38.21,31.88,normal,0,2024-01-15 00:57:00
48,65.22,16.83,29.51,37.5,39.17,normal,0,2024-03-13 22:00:00
6,69.92,16.22,8.22,46.41,23.26,normal,0,2024-10-21 00:17:00
47,97.27,16.24,32.83,40.06,69.3,normal,0,2024-01-17 23:35:00
13,71.08,12.31,28.11,31.03,30.23,normal,0,2024-08-01 05:35:00
27,85.84,18.31,35.03,43.25,33.6,normal,0,2024-07-31 01:14:00
58,67.35,18.75,36.69,39.2,54.43,normal,0,2024-08-11 18:41:00
12,84.97,16.07,20.43,40.16,51.18,normal,0,2024-05-28 07:28:00
90,75.55,17.11,54.72,33.93,50.41,normal,0,2024-01-28 14:25:00
52,77.69,15.24,36.19,40.84,37.59,normal,0,2024-09-17 09:33:00
41,-999.0,-71.35,-48.53,-3.16,-31.04,sensor_error,0,2024-02-19 03:43:00
4,82.0,18.86,19.23,40.0,41.79,normal,0,2024-11-03 13:06:00
98,86.52,14.29,25.63,35.6,44.58,normal,0,2024-05-06 05:26:00
61,74.21,10.62,11.38,31.16,51.28,normal,0,2024-04-07 01:17:00
27,83.65,16.11,41.26,34.8,60.58,normal,0,2024-12-23 07:25:00
35,75.89,23.84,19.08,39.27,76.15,normal,0,2024-08-26 17:03:00
87,69.73,16.31,21.8,34.4,65.21,normal,0,2024-01-14 08:14:00
7,83.08,21.79,37.65,44.73,43.44,normal,0,2024-06-14 21:21:00
95,77.62,15.79,49.12,37.64,69.16,normal,0,2024-10-03 04:58:00
73,75.94,14.82,51.58,32.62,38.83,normal,0,2024-03-04 13:01:00
98,71.78,12.2,41.08,41.08,45.99,normal,0,2024-06-14 20:51:00
70,61.36,18.26,15.44,29.89,69.44,normal,0,2024-09-13 20:48:00
53,71.63,13.1,28.68,34.68,33.78,normal,0,2024-06-29 09:17:00
89,69.23,13.77,55.6,32.86,61.15,normal,0,2024-12-19 19:52:00
54,96.43,21.12,31.55,34.66,27.59,normal,0,2024-06-17 04:50:00
9,85.01,11.88,28.35,34.23,64.68,normal,0,2024-11-20 05:08:00
28,62.84,11.34,36.29,36.72,55.32,normal,0,2024-07-09 17:28:00
6,79.21,16.74,26.74,36.73,41.77,normal,0,2024-03-28 11:31:00
56,73.71,11.08,26.04,30.05,74.12,normal,0,2024-03-26 19:20:00
70,77.55,23.78,44.53,32.45,23.47,normal,0,2024-03-17 18:35:00
47,89.3,15.78,26.46,27.81,59.07,normal,0,2024-11-21 10:33:00
4,89.59,16.41,37.95,33.57,62.21,normal,0,2024-06-24 18:36:00
41,84.79,19.25,20.35,37.29,79.66,normal,0,2024-01-05 01:52:00
70,84.01,18.35,43.99,38.21,41.61,normal,0,2024-11-12 00:16:00
70,71.68,14.07,35.81,48.9,79.62,normal,0,2024-11-11 15:14:00
60,74.99,15.83,41.9,38.64,10.94,normal,0,2024-07-02 17:22:00
29,76.15,13.9,24.47,42.76,53.11,normal,0,2024-08-19 18:36:00
19,74.47,18.0,22.71,32.64,44.7,normal,0,2024-07-27 06:12:00
51,79.24,14.73,22.37,30.88,51.13,normal,0,2024-01-21 21:57:00
61,69.45,8.2,10.06,32.89,65.72,normal,0,2024-07-04 03:54:00
15,94.67,21.7,24.47,36.97,56.36,normal,0,2024-01-15 12:02:00
68,72.59,12.58,29.97,34.34,36.84,normal,0,2024-04-12 00:49:00
53,82.25,21.79,45.55,40.17,58.61,normal,0,2024-04-19 18:00:00
11,70.95,15.02,27.38,28.56,50.86,normal,0,2024-07-01 18:35:00
38,70.71,13.81,27.13,36.38,60.4,normal,0,2024-08-14 23:35:00
40,91.42,16.25,39.77,41.48,65.88,normal,0,2024-05-30 09:58:00
23,82.0,17.86,22.21,26.12,39.89,normal,0,2024-11-15 10:31:00
26,66.74,13.65,30.74,30.04,54.54,normal,0,2024-08-11 06:04:00
50,80.48,14.34,38.17,40.14,49.71,normal,0,2024-01-16 09:52:00
48,79.22,15.05,31.71,39.38,46.83,normal,0,2024-08-06 01:03:00
74,79.82,10.97,44.11,29.93,57.52,normal,0,2024-04-20 09:53:00
24,78.31,13.41,46.96,36.11,10.0,normal,0,2024-03-20 18:52:00
19,92.91,8.53,28.94,33.87,45.2,normal,0,2024-12-12 17:32:00
57,71.78,17.0,43.35,28.29,70.73,normal,0,2024-04-05 08:56:00
17,78.65,14.84,36.51,36.39,52.13,normal,0,2024-08-03 14:10:00
83,73.06,12.77,10.4,31.47,40.84,normal,0,2024-01-05 14:51:00
49,76.31,17.8,31.05,39.63,43.44,normal,0,2024-11-06 00:12:00
20,76.76,15.3,36.41,43.28,38.92,normal,0,2024-12-30 23:37:00
3,66.73,16.6,49.93,36.84,54.1,normal,0,2024-01-11 00:36:00
44,75.42,12.46,32.69,39.6,18.9,normal,0,2024-05-05 14:15:00
85,76.49,16.31,39.43,37.34,63.44,normal,0,2024-01-19 11:37:00
84,66.5,18.0,46.58,45.99,40.06,normal,0,2024-05-28 09:17:00
75,80.3,18.7,36.77,28.89,43.71,normal,0,2024-04-27 19:41:00
85,78.71,11.86,22.43,34.12,40.12,normal,0,2024-08-07 08:34:00
42,64.02,7.46,42.14,32.6,49.04,normal,0,2024-09-14 11:19:00
79,73.54,21.3,55.92,32.97,47.38,normal,0,2024-08-24 02:23:00
21,82.17,24.15,46.26,43.54,58.25,normal,0,2024-09-02 22:33:00
85,82.28,14.01,62.75,38.91,45.91,normal,0,2024-12-19 16:49:00
70,64.12,17.14,48.72,35.85,57.51,normal,0,2024-03-12 21:30:00
58,92.24,11.02,38.18,26.11,52.03,normal,0,2024-03-04 18:07:00
4,65.95,15.5,10.65,28.68,51.69,normal,0,2024-08-29 18:59:00
43,75.15,3.6,23.79,43.35,47.77,normal,0,2024-05-05 21:23:00
31,83.63,15.89,28.59,35.77,25.29,normal,0,2024-11-04 13:20:00
13,77.05,9.73,31.03,40.69,35.7,normal,0,2024-01-20 18:08:00
42,79.86,10.75,30.51,38.15,40.61,normal,0,2024-08-19 03:20:00
89,80.12,21.44,22.96,36.04,73.52,normal,0,2024-06-05 03:00:00
43,77.75,16.57,30.8,27.12,64.05,normal,0,2024-07-27 16:05:00
77,77.16,14.58,46.34,31.23,22.92,normal,0,2024-08-09 15:02:00
10,84.45,16.06,38.52,27.06,60.9,normal,0,2024-03-15 03:01:00
77,78.88,9.44,24.84,37.18,44.19,normal,0,2024-06-12 20:16:00
39,79.49,9.05,46.84,37.38,51.9,normal,0,2024-01-01 04:05:00
4,81.65,16.1,34.05,34.44,40.26,normal,0,2024-05-05 04:50:00
76,67.75,19.95,51.39,39.21,28.41,normal,0,2024-07-12 05:23:00
51,79.93,18.79,31.41,40.97,49.7,normal,0,2024-02-11 05:07:00
87,77.33,17.16,11.48,32.9,29.86,normal,0,2024-05-10 18:30:00
88,80.91,15.49,49.98,30.72,56.45,normal,0,2024-05-02 09:54:00
12,67.0,14.35,60.91,36.67,40.64,normal,0,2024-04-02 17:24:00
63,64.84,21.82,34.58,36.29,21.21,normal,0,2024-10-02 04:50:00
99,73.79,12.32,30.1,34.69,46.04,normal,0,2024-07-24 12:42:00
54,72.52,15.48,52.77,35.28,79.25,normal,0,2024-03-11 04:19:00
71,66.89,13.16,21.74,23.78,64.6,normal,0,2024-12-04 10:48:00
42,73.95,17.16,37.62,32.64,25.92,normal,0,2024-06-30 07:14:00
31,72.36,14.31,48.11,35.93,45.68,normal,0,2024-04-22 18:05:00
99,84.82,15.8,8.2,34.5,62.18,normal,0,2024-02-19 01:12:00
30,68.48,12.23,66.61,30.24,59.68,normal,0,2024-11-08 08:00:00
27,59.69,15.21,24.78,37.03,54.64,normal,0,2024-04-29 06:51:00
21,55.87,15.01,30.82,37.03,17.46,normal,0,2024-07-04 02:44:00
55,83.98,12.01,30.24,33.06,47.69,normal,0,2024-09-19 03:28:00
78,64.9,13.7,51.64,33.64,57.69,normal,0,2024-03-05 06:53:00
74,87.22,13.16,48.78,41.9,78.56,normal,0,2024-02-22 13:00:00
96,67.2,13.38,53.92,35.35,16.41,normal,0,2024-10-27 09:02:00
61,77.77,9.08,53.62,34.96,20.47,normal,0,2024-08-04 16:42:00
63,85.18,19.85,40.38,36.14,51.29,normal,0,2024-07-23 22:17:00
56,100.0,9.16,30.38,31.93,16.68,normal,0,2024-05-15 21:07:00
45,75.87,7.88,47.38,34.76,32.49,normal,0,2024-03-19 02:46:00
53,80.83,7.59,39.67,37.46,35.58,normal,0,2024-02-03 16:11:00
5,74.14,17.93,54.65,31.39,25.5,normal,0,2024-08-03 07:41:00
62,91.69,15.98,43.21,45.87,52.03,normal,0,2024-05-24 18:17:00
91,90.69,11.01,40.91,30.31,34.33,normal,0,2024-12-03 13:33:00
95,78.84,18.18,51.69,38.75,42.03,normal,0,2024-05-18 05:24:00
62,61.41,17.9,39.59,26.97,65.61,normal,0,2024-04-06 18:16:00
29,68.05,16.56,28.29,34.55,38.24,normal,0,2024-03-20 23:03:00
42,84.15,17.03,46.31,37.0,48.3,normal,0,2024-10-20 23:35:00
70,77.46,14.33,25.47,43.36,35.9,normal,0,2024-01-03 21:54:00
29,86.32,19.24,45.76,42.21,45.78,normal,0,2024-04-12 23:41:00
51,77.23,13.38,21.09,32.33,48.07,normal,0,2024-10-18 03:17:00
14,75.64,20.99,31.92,37.52,52.21,normal,0,2024-05-01 16:05:00
93,89.95,12.57,12.74,30.69,43.29,normal,0,2024-12-23 22:27:00
89,101.04,59.53,38.76,55.65,57.79,real_anomaly,1,2024-08-06 07:56:00
93,72.07,9.11,40.37,27.96,79.38,normal,0,2024-11-23 22:53:00
16,82.06,17.24,27.11,48.17,23.11,normal,0,2024-03-16 16:12:00
27,78.4,18.72,18.38,42.99,67.51,normal,0,2024-01-28 10:25:00
82,82.88,14.89,45.16,31.84,64.38,normal,0,2024-07-23 22:04:00
98,62.18,14.85,28.67,40.77,23.79,normal,0,2024-06-25 19:42:00
13,74.83,17.43,42.36,39.08,44.06,normal,0,2024-02-10 21:58:00
83,66.78,19.63,34.24,31.15,44.24,normal,0,2024-06-19 23:25:00
98,73.35,21.44,41.61,41.32,53.98,normal,0,2024-07-26 12:53:00
62,75.91,19.01,34.56,35.69,46.47,normal,0,2024-04-05 11:32:00
32,74.24,15.16,32.33,30.51,39.0,normal,0,2024-06-01 19:25:00
52,80.42,11.03,37.78,26.42,42.02,normal,0,2024-03-21 08:18:00
61,381.42,-30.55,-12.29,-40.47,-33.79,sensor_error,0,2024-01-24 00:32:00
61,75.8,12.59,30.7,37.01,49.92,normal,0,2024-08-11 09:49:00
38,87.62,16.22,25.16,31.35,38.86,normal,0,2024-11-26 01:50:00
36,64.68,9.13,41.24,34.65,35.39,normal,0,2024-03-26 07:39:00
43,75.63,9.05,19.8,35.38,42.31,normal,0,2024-03-29 02:24:00
28,74.32,14.53,35.95,29.85,73.37,normal,0,2024-09-09 20:53:00
94,75.79,16.87,42.87,24.77,48.64,normal,0,2024-11-04 21:18:00
65,67.86,13.05,27.56,43.58,74.91,normal,0,2024-09-21 22:03:00
16,87.73,18.01,37.28,36.8,57.75,normal,0,2024-10-01 00:32:00
2,80.32,18.41,25.79,30.48,51.96,normal,0,2024-09-03 10:40:00
37,90.04,9.1,31.16,41.21,32.3,normal,0,2024-03-15 00:19:00
43,74.38,11.96,38.66,39.31,36.23,normal,0,2024-08-07 07:21:00
33,74.25,14.44,14.22,32.99,37.13,normal,0,2024-05-03 03:26:00
27,87.23,10.78,33.3,32.09,60.96,normal,0,2024-10-14 03:12:00
19,78.85,8.81,39.64,36.16,87.17,normal,0,2024-05-28 02:43:00
98,76.59,18.01,46.65,24.78,59.4,normal,0,2024-08-06 14:18:00
87,76.86,18.78,48.63,33.39,77.1,normal,0,2024-06-13 09:29:00
80,90.85,14.33,21.71,41.78,44.39,normal,0,2024-07-15 06:20:00
56,68.85,18.1,34.36,38.1,81.18,normal,0,2024-07-18 08:45:00
41,79.23,19.85,43.27,44.75,35.27,normal,0,2024-02-23 01:41:00
45,72.97,17.73,45.49,32.71,63.32,normal,0,2024-09-04 14:32:00
2,77.25,14.6,49.38,34.19,49.1,normal,0,2024-08-07 12:04:00
23,61.88,15.37,39.93,30.43,53.34,normal,0,2024-05-24 22:17:00
7,82.71,14.82,40.7,34.85,62.25,normal,0,2024-07-25 15:10:00
9,83.03,9.25,1.85,29.77,55.04,normal,0,2024-06-13 09:49:00
95,69.06,16.71,48.4,26.38,29.06,normal,0,2024-02-05 12:08:00
84,78.08,11.81,30.76,30.72,49.23,normal,0,2024-06-17 05:10:00
66,78.3,17.19,70.0,39.74,39.53,normal,0,2024-09-16 11:01:00
52,68.42,8.03,45.72,34.24,46.48,normal,0,2024-05-25 00:30:00
17,60.06,16.54,16.84,36.7,68.51,normal,0,2024-06-07 06:35:00
96,-999.0,-73.31,367.65,-39.27,186.01,sensor_error,0,2024-05-08 12:36:00
100,92.51,10.76,38.56,29.94,48.5,normal,0,2024-03-25 13:25:00
21,73.71,11.04,41.4,41.15,43.65,normal,0,2024-09-20 21:43:00
18,68.34,18.96,49.08,37.64,57.99,normal,0,2024-08-16 02:36:00
13,67.55,22.16,39.99,27.45,46.67,normal,0,2024-03-22 22:30:00
46,70.75,11.2,54.62,43.5,57.92,normal,0,2024-01-26 00:23:00
63,74.12,8.75,33.17,34.2,61.23,normal,0,2024-11-13 07:17:00
78,67.46,16.69,19.69,38.8,44.49,normal,0,2024-04-19 08:36:00
46,79.89,16.59,26.43,30.83,74.2,normal,0,2024-02-14 12:30:00
22,68.63,12.59,35.08,31.51,48.45,normal,0,2024-07-05 20:57:00
95,77.48,10.77,38.63,35.82,64.2,normal,0,2024-08-20 14:42:00
27,75.11,12.09,43.9,30.71,28.82,normal,0,2024-11-29 21:45:00
6,89.42,17.95,48.81,28.22,57.91,normal,0,2024-05-20 10:53:00
65,40.93,40.73,27.86,56.42,48.36,real_anomaly,1,2024-10-08 07:26:00
1,81.45,16.01,29.74,41.21,60.9,normal,0,2024-07-14 03:27:00
33,76.19,7.33,47.79,30.75,60.35,normal,0,2024-01-10 17:19:00
73,76.43,23.24,1.91,36.16,34.74,normal,0,2024-07-16 14:09:00
67,74.16,20.5,40.1,37.1,47.58,normal,0,2024-09-18 19:14:00
51,74.68,13.11,57.14,32.72,45.76,normal,0,2024-01-16 04:47:00
97,83.35,12.19,38.15,36.68,44.38,normal,0,2024-09-15 03:41:00
61,87.86,20.2,37.52,37.69,42.52,normal,0,2024-04-27 17:50:00
82,85.47,10.48,18.2,35.65,70.29,normal,0,2024-04-24 14:23:00
49,73.71,11.79,27.61,33.9,34.72,normal,0,2024-07-01 21:18:00
20,81.07,11.59,52.72,30.84,38.4,normal,0,2024-10-30 22:28:00
2,74.06,20.19,34.27,41.41,25.09,normal,0,2024-03-03 09:20:00
74,76.47,18.01,27.91,34.33,45.52,normal,0,2024-12-01 01:34:00
22,59.06,15.29,32.87,33.86,64.03,normal,0,2024-04-29 09:18:00
75,75.66,3.21,34.12,28.87,47.3,normal,0,2024-11-03 11:04:00
22,70.31,14.82,48.41,27.5,54.59,normal,0,2024-02-24 07:51:00
46,74.12,15.69,31.61,30.32,36.88,normal,0,2024-02-11 10:48:00
90,81.87,11.18,24.28,27.99,63.71,normal,0,2024-02-07 17:56:00
44,82.12,17.94,16.77,38.98,37.59,normal,0,2024-03-06 13:22:00
80,73.75,20.28,61.46,37.26,54.37,normal,0,2024-02-07 16:39:00
37,67.54,17.56,18.96,43.53,27.13,normal,0,2024-08-07 18:09:00
81,81.66,10.85,52.14,37.79,54.28,normal,0,2024-11-06 00:32:00
13,68.3,14.38,26.98,29.58,51.93,normal,0,2024-06-09 13:21:00
65,85.44,13.94,24.56,40.83,31.05,normal,0,2024-09-06 13:32:00
48,64.67,21.72,30.61,34.8,46.15,normal,0,2024-09-06 12:39:00
94,54.69,12.33,16.33,32.79,50.01,normal,0,2024-02-01 03:51:00
7,62.56,16.06,40.86,32.38,45.58,normal,0,2024-04-11 10:43:00
68,65.88,14.52,47.78,32.53,26.87,normal,0,2024-05-25 19:16:00
86,71.61,14.6,33.86,39.09,57.07,normal,0,2024-06-18 11:25:00
54,84.92,19.98,53.97,29.91,40.33,normal,0,2024-03-12 18:54:00
32,71.85,15.07,48.37,30.74,57.41,normal,0,2024-06-11 11:26:00
74,90.39,17.6,27.6,47.14,40.58,normal,0,2024-01-30 01:59:00
30,86.11,11.04,28.94,30.36,44.07,normal,0,2024-08-05 17:15:00
24,72.92,14.0,31.27,35.97,31.51,normal,0,2024-09-13 15:55:00
3,86.94,21.1,36.0,42.02,42.14,normal,0,2024-11-11 17:33:00
23,71.73,13.27,12.19,41.74,47.64,normal,0,2024-09-18 20:05:00
98,87.35,15.96,47.48,34.9,38.94,normal,0,2024-06-27 13:35:00
94,84.73,15.85,32.49,43.22,52.48,normal,0,2024-06-15 23:50:00
34,83.7,24.74,26.24,36.76,44.08,normal,0,2024-03-06 07:13:00
43,76.62,20.07,21.37,44.31,36.5,normal,0,2024-02-13 09:01:00
80,85.64,12.88,24.47,34.48,61.18,normal,0,2024-09-17 10:11:00
74,75.34,19.86,35.12,32.47,65.24,normal,0,2024-06-09 23:12:00
53,81.28,13.87,46.24,34.57,11.11,normal,0,2024-01-30 12:56:00
58,67.56,7.36,13.22,38.34,35.95,normal,0,2024-07-13 01:15:00
100,81.46,17.73,36.05,35.79,47.57,normal,0,2024-04-01 14:29:00
80,60.09,18.11,33.08,33.29,55.93,normal,0,2024-08-03 15:06:00
6,83.76,12.7,33.96,33.06,30.54,normal,0,2024-06-21 01:36:00
29,80.41,14.66,34.54,34.7,36.51,normal,0,2024-06-02 23:16:00
86,453.78,-16.92,-38.69,-48.18,230.22,sensor_error,0,2024-10-18 21:14:00
79,76.5,13.41,45.27,35.75,65.79,normal,0,2024-02-19 04:28:00
11,73.55,19.64,52.66,32.96,53.28,normal,0,2024-10-05 17:16:00
26,77.27,14.5,41.51,31.63,86.2,normal,0,2024-08-17 01:39:00
30,84.71,17.33,27.75,41.29,56.13,normal,0,2024-03-12 06:40:00
70,58.65,14.83,38.65,28.1,37.79,normal,0,2024-01-17 07:54:00
76,61.59,16.31,23.66,37.33,75.47,normal,0,2024-06-18 21:19:00
62,74.24,16.37,56.33,39.87,46.81,normal,0,2024-06-07 13:44:00
10,94.64,7.54,45.15,40.65,27.27,normal,0,2024-02-28 11:42:00
48,87.1,9.29,45.45,39.15,84.22,normal,0,2024-08-01 20:07:00
84,86.6,9.67,31.58,35.22,40.17,normal,0,2024-09-30 17:22:00
97,76.19,16.44,38.63,27.13,83.55,normal,0,2024-08-10 03:20:00
76,66.32,10.0,32.78,41.04,42.16,normal,0,2024-04-10 06:19:00
79,72.98,10.9,56.77,39.01,37.18,normal,0,2024-12-10 15:57:00
19,73.75,16.18,38.9,31.53,33.1,normal,0,2024-04-09 01:02:00
47,73.6,21.65,22.73,36.24,46.92,normal,0,2024-08-06 15:11:00
8,66.95,14.72,4.02,24.98,45.48,normal,0,2024-08-04 05:57:00
72,82.89,10.31,42.69,30.88,64.19,normal,0,2024-04-29 06:45:00
47,76.31,9.07,53.17,32.67,61.85,normal,0,2024-02-05 20:05:00
27,89.79,11.52,35.56,43.21,36.04,normal,0,2024-11-19 14:31:00
89,69.8,11.84,53.28,35.46,53.14,normal,0,2024-08-13 03:59:00
76,78.63,19.3,47.41,36.92,52.45,normal,0,2024-12-04 01:44:00
13,71.41,11.11,53.0,37.25,62.87,normal,0,2024-02-18 17:16:00
51,76.65,21.27,34.55,39.19,42.06,normal,0,2024-09-13 14:42:00
80,84.12,18.91,35.39,34.86,48.64,normal,0,2024-05-26 20:29:00
90,80.75,18.78,35.73,31.35,49.18,normal,0,2024-03-11 23:56:00
94,79.69,15.32,38.43,35.28,56.38,normal,0,2024-11-18 11:25:00
88,82.77,17.22,33.61,39.26,45.39,normal,0,2024-10-30 03:56:00
70,78.15,20.84,38.59,39.99,42.06,normal,0,2024-05-17 13:13:00
49,78.25,8.5,19.12,21.95,38.73,normal,0,2024-05-26 13:05:00
59,72.52,17.11,37.71,34.64,52.58,normal,0,2024-03-20 00:10:00
62,78.16,20.9,29.05,32.64,39.6,normal,0,2024-10-26 16:33:00
59,95.19,11.73,36.56,29.45,30.66,normal,0,2024-06-08 19:21:00
58,76.15,13.36,50.67,28.98,53.5,normal,0,2024-12-24 21:37:00
15,71.68,12.45,20.38,32.3,42.61,normal,0,2024-06-27 17:10:00
22,81.53,10.36,27.33,29.85,52.1,normal,0,2024-02-02 21:02:00
26,80.06,15.73,34.66,32.16,85.94,normal,0,2024-10-31 16:52:00
